ITEM,DATE,UNITS,PRICE
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/9/2010,10,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/16/2010,58,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/23/2010,45,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/30/2010,15,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/7/2010,14,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/14/2010,51,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/21/2010,17,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/28/2010,13,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/4/2010,21,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/11/2010,22,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/18/2010,55,5.06
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/25/2010,48,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/1/2010,24,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/8/2010,37,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/15/2010,31,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/22/2010,51,4.77
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/29/2010,33,4.98
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/6/2010,34,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/13/2010,64,4.49
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/20/2010,68,4.53
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/27/2010,19,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/3/2010,15,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/10/2010,12,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/17/2010,21,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/24/2010,30,5.5
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/1/2010,23,5.5
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/8/2010,22,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/15/2010,19,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/22/2010,27,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/29/2010,26,6.96
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),1/5/2011,28,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),1/12/2011,18,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),1/19/2011,17,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),1/26/2011,9,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),2/2/2011,51,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),2/9/2011,69,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),2/16/2011,4,6.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),2/23/2011,9,7.19
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),3/2/2011,9,7.19
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),3/9/2011,64,4.77
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),3/16/2011,63,4.77
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),3/23/2011,46,4.77
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),3/30/2011,57,4.77
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),4/6/2011,11,7.19
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),4/13/2011,15,7.19
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),4/20/2011,9,7.19
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),4/27/2011,18,7.19
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),5/4/2011,54,5
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),5/11/2011,8,6.89
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),5/18/2011,13,6.89
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),5/25/2011,13,6.59
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/1/2011,12,6.59
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/8/2011,26,5.86
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/15/2011,27,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/22/2011,18,6.54
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),6/29/2011,8,6.59
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/6/2011,54,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/13/2011,30,4.99
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/20/2011,9,6.41
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),7/27/2011,7,6.59
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/3/2011,11,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/10/2011,27,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/17/2011,28,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/24/2011,14,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),8/31/2011,15,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/7/2011,13,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/14/2011,12,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/21/2011,88,4.74
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),9/28/2011,47,4.74
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/5/2011,21,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/12/2011,18,5.64
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/19/2011,17,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),10/26/2011,13,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/2/2011,18,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/9/2011,18,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/16/2011,11,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/23/2011,56,5.5
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),11/30/2011,43,5.5
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/7/2011,27,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/14/2011,20,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/21/2011,23,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),12/28/2011,21,5.8
DIGRN SUPREME PIZZA 32.7 OZ (7192100337),1/4/2012,63,5.08
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/14/2009,73,6.01
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/21/2009,53,6.02
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/28/2009,33,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/4/2009,38,6.32
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/11/2009,25,6.34
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/18/2009,30,6.33
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/25/2009,39,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/4/2009,18,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/11/2009,27,6.05
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/18/2009,26,5.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/25/2009,35,6.03
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/1/2009,47,5.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/8/2009,42,5.54
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/15/2009,24,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/22/2009,45,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/29/2009,24,6.34
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/6/2009,28,6.33
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/13/2009,29,6.37
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/20/2009,31,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/27/2009,45,5.31
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/3/2009,49,5.38
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/10/2009,35,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/17/2009,34,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/24/2009,37,6.29
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/1/2009,41,6.35
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/8/2009,80,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/15/2009,76,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/22/2009,16,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/29/2009,28,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/5/2009,21,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/12/2009,24,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/19/2009,18,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/26/2009,11,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/2/2009,16,7.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/9/2009,28,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/16/2009,47,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/23/2009,158,4.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/30/2009,180,4.48
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/7/2009,79,4.47
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/14/2009,76,4.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/21/2009,37,6.92
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/28/2009,25,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/4/2009,24,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/11/2009,26,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/18/2009,113,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/25/2009,94,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/2/2009,111,4.67
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/9/2009,31,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/16/2009,38,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/23/2009,36,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/30/2009,30,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/6/2010,32,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/13/2010,36,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/20/2010,35,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/27/2010,121,5.02
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/3/2010,44,6.94
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/10/2010,60,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/17/2010,45,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/24/2010,34,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/3/2010,28,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/10/2010,128,4.47
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/17/2010,51,4.51
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/24/2010,173,4.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/31/2010,126,4.47
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/7/2010,17,6.84
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/14/2010,30,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/21/2010,23,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/28/2010,20,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/5/2010,19,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/12/2010,24,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/19/2010,16,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/26/2010,27,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/2/2010,16,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/9/2010,35,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/16/2010,100,5.01
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/23/2010,115,5.01
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/30/2010,35,6.82
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/7/2010,33,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/14/2010,92,5.04
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/21/2010,35,6.73
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/28/2010,35,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/4/2010,34,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/11/2010,40,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/18/2010,127,5.02
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/25/2010,110,5.01
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/1/2010,49,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/8/2010,66,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/15/2010,65,5.02
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/22/2010,108,4.77
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/29/2010,51,5.02
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/6/2010,49,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/13/2010,150,4.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/20/2010,100,4.49
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/27/2010,30,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/3/2010,32,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/10/2010,24,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/17/2010,32,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/24/2010,66,5.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/1/2010,56,5.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/8/2010,42,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/15/2010,30,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/22/2010,43,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/29/2010,35,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/5/2011,39,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/12/2011,29,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/19/2011,19,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/26/2011,18,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/2/2011,105,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/9/2011,146,5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/16/2011,22,6.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),2/23/2011,21,7.17
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/2/2011,24,7.19
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/9/2011,140,4.79
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/16/2011,129,4.81
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/23/2011,115,4.79
DIGRN PEPP PIZZA 28.3 OZ (7192100339),3/30/2011,88,4.77
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/6/2011,24,7.09
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/13/2011,16,7.19
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/20/2011,26,7.19
DIGRN PEPP PIZZA 28.3 OZ (7192100339),4/27/2011,25,7.19
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/4/2011,114,5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/11/2011,30,6.89
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/18/2011,28,6.89
DIGRN PEPP PIZZA 28.3 OZ (7192100339),5/25/2011,33,6.6
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/1/2011,36,6.59
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/8/2011,66,5.85
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/15/2011,91,5.77
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/22/2011,47,6.55
DIGRN PEPP PIZZA 28.3 OZ (7192100339),6/29/2011,37,6.59
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/6/2011,99,5.04
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/13/2011,80,4.99
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/20/2011,19,6.51
DIGRN PEPP PIZZA 28.3 OZ (7192100339),7/27/2011,22,6.59
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/3/2011,38,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/10/2011,75,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/17/2011,81,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/24/2011,54,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),8/31/2011,47,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/7/2011,27,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/14/2011,45,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/21/2011,137,4.74
DIGRN PEPP PIZZA 28.3 OZ (7192100339),9/28/2011,122,4.82
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/5/2011,44,5.63
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/12/2011,49,5.64
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/19/2011,59,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),10/26/2011,53,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/2/2011,57,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/9/2011,40,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/16/2011,54,5.79
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/23/2011,102,5.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),11/30/2011,93,5.5
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/7/2011,49,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/14/2011,50,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/21/2011,56,5.79
DIGRN PEPP PIZZA 28.3 OZ (7192100339),12/28/2011,37,5.8
DIGRN PEPP PIZZA 28.3 OZ (7192100339),1/4/2012,117,5.04
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/14/2009,21,6.46
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/21/2009,16,6.46
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/28/2009,8,6.46
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/4/2009,21,6.46
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/11/2009,60,5.05
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/18/2009,64,4.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/25/2009,20,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/4/2009,6,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/11/2009,87,4.54
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/18/2009,66,4.49
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/25/2009,53,4.54
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/1/2009,10,6.43
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/8/2009,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/15/2009,12,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/22/2009,12,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/29/2009,18,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/6/2009,15,6.41
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/13/2009,16,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/20/2009,17,6.41
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/27/2009,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/3/2009,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/10/2009,18,6.41
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/17/2009,16,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/24/2009,12,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/1/2009,27,5.49
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/8/2009,17,5.49
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/15/2009,17,5.49
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/22/2009,37,5.49
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/29/2009,13,6.35
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/5/2009,21,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/12/2009,20,6.41
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/19/2009,17,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/26/2009,42,5.08
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/2/2009,38,4.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/9/2009,9,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/16/2009,8,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/23/2009,8,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/30/2009,10,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),10/7/2009,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),10/14/2009,37,4.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),10/21/2009,57,4.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),10/28/2009,24,6.4
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),11/4/2009,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),11/11/2009,17,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),11/18/2009,13,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),11/25/2009,21,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),12/2/2009,9,6.44
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),12/9/2009,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),12/16/2009,10,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),12/23/2009,10,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),12/30/2009,14,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/6/2010,86,3.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/13/2010,104,3.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/20/2010,21,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),1/27/2010,10,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/3/2010,15,6.38
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/10/2010,15,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/17/2010,10,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),2/24/2010,17,6.2
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/3/2010,46,4.99
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/10/2010,9,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/17/2010,6,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/24/2010,7,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),3/31/2010,7,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/7/2010,31,5.05
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/14/2010,17,6.19
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/21/2010,15,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),4/28/2010,19,6.27
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/5/2010,49,5.13
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/12/2010,34,5.05
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/19/2010,13,6.19
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),5/26/2010,15,6.29
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/2/2010,13,6.29
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/9/2010,16,6.29
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/16/2010,12,6.29
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/23/2010,10,6.29
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),6/30/2010,17,5.79
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/7/2010,14,5.79
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/14/2010,22,5.84
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/21/2010,23,5.79
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),7/28/2010,4,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/4/2010,6,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/11/2010,5,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/18/2010,7,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),8/25/2010,4,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/1/2010,6,6.89
FRSC BRCK OVN ITL PEP PZ 22.7 OZ (7218063052),9/8/2010,6,6.89
